location,location-href,type,type-href,restaurant,restaurant-href,nextPage,nextPage-href,phone,cuisines,cost,highlights,featuredIn,rating,operationalHours,knownFor,favFood,favService,favLook,recommendedDishes
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone","Pramukh Family Restaurant","https://www.zomato.com/bangalore/pramukh-family-restaurant-basavanagudi","","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone&page=4","080 26622484","North Indian, Chinese","Average ₹600 for two people (approx.)","Highlights
                
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Smoking Area","null","3.5/5                                                    
                                                
                                                
                                                    Based on 88 votes                                                
												·","Today  12 Noon to 11 PM","null","Chicken Ghee Roast,                                         
                                                                            
                                            Butter Chicken,                                         
                                                                            
                                            Malai Kofta,                                         
                                                                            
                                            Beer,                                         
                                                                            
                                            Lemon Chicken,                                         
                                                                            
                                            Donne Biryani","Friendly Staff","Decor,                                         
                                                                            
                                            Live Music","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","New Prashanth Hotel","https://www.zomato.com/bangalore/new-prashanth-hotel-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=3","080 49569558","Biryani, North Indian","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery","null","3.5/5                                                    
                                                
                                                
                                                    Based on 75 votes                                                
												·","Today  12 Noon to 4 PM, 7 PM to 11 PM","null","Ragi Mudde,                                         
                                                                            
                                            Chicken Biryani","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Bunt's Biriyani Palace","https://www.zomato.com/bangalore/bunts-biriyani-palace-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=3","080 26697231","North Indian, South Indian, Chinese, Biryani, Seafood","Average ₹350 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.7/5                                                    
                                                
                                                
                                                    73  votes                                                
												·","Today  11 AM to 3:30 PM, 6:30 PM to 10:30 PM","null","Neer Dosa,                                         
                                                                            
                                            Chicken Biryani","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","KFC","https://www.zomato.com/bangalore/kfc-banashankari","","","080 49652172","American, Fast Food","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.8/5                                                    
                                                
                                                
                                                    127  votes                                                
												·","Today  11 AM to 11 PM","Their fried chicken","French Fries","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Hotel Mangala","https://www.zomato.com/bangalore/hotel-mangala-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=2","+91 9480126092","South Indian","Average ₹250 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","3.6/5                                                    
                                                
                                                
                                                    Based on 48 votes                                                
												·","Today  7 AM to 12:30 PM, 4 PM to 9 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Krishna Sagar","https://www.zomato.com/bangalore/krishna-sagar-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 8892752997","North Indian","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","2.8/5                                                    
                                                
                                                
                                                    Based on 15 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Seven Star","https://www.zomato.com/bangalore/seven-star-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 7795047821","North Indian, Chinese","Average ₹250 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11:30 AM to 10:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Chaatimes","https://www.zomato.com/bangalore/chaatimes-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=7","+91 9945111997","Street Food, Fast Food","Average ₹250 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Serves Jain Food","null","3.4/5                                                    
                                                
                                                
                                                    66  votes                                                
												·","Today  12 Noon to 10 PM","null","Pav Bhaji,                                         
                                                                            
                                            Dabeli,                                         
                                                                            
                                            Faluda,                                         
                                                                            
                                            Tokri Chaat,                                         
                                                                            
                                            Dahi Batata Puri,                                         
                                                                            
                                            Palak Chaat,                                         
                                                                            
                                            Rose Shake","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone","Udupi Grand","https://www.zomato.com/bangalore/udupi-grand-basavanagudi","","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone&page=4","080 26762555","South Indian, North Indian, Chinese","Average ₹300 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Wallet Accepted","null","3.1/5                                                    
                                                
                                                
                                                    Based on 5 votes                                                
												·","Today  6:30 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Pure & Natural","https://www.zomato.com/bangalore/pure-natural-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","+91 7760788005","Fast Food, Continental, Beverages, Salad, Healthy Food","Average ₹500 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Outdoor Seating","null","2.6/5                                                    
                                                
                                                
                                                    95  votes                                                
												·","Today  11 AM to 11 PM","null","Russian Salad,                                         
                                                                            
                                            Basil Pasta,                                         
                                                                            
                                            Chop Suey Salad,                                         
                                                                            
                                            Corn Sandwich,                                         
                                                                            
                                            American Chop Suey,                                         
                                                                            
                                            Penne Primavera,                                         
                                                                            
                                            Nachos","Decor","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/caf%C3%A9s-in-banashankari?ref_page=subzone","Cafe Coffee Day","https://www.zomato.com/bangalore/cafe-coffee-day-2-banashankari","","","080 32486307","Cafe","Average ₹450 for two people (approx.)","Highlights
                
                Breakfast","null","2.8/5                                                    
                                                
                                                
                                                    34  votes                                                
												·","Today  9 AM to 11 PM","Premium outlet of CCD, serving high quality coffees.","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Imperial Restaurant","https://www.zomato.com/bangalore/imperial-restaurant-mysore-road","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=5","+91 7338431414","North Indian, Chinese, Biryani","Average ₹700 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","3.6/5                                                    
                                                
                                                
                                                    Based on 18 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Nandhini Deluxe","https://www.zomato.com/bangalore/nandhini-deluxe-banashankari","","","080 49653117","Andhra, Chinese, North Indian","Average ₹800 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available","null","2.2/5                                                    
                                                
                                                
                                                    119  votes                                                
												·","Today  11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM","null","Guntur Chicken,                                         
                                                                            
                                            Gobhi Manchurian","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Wheat & Bread","https://www.zomato.com/bangalore/wheat-bread-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=6","+91 9738280738","Fast Food, Street Food","Average ₹500 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  9 AM to 10 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","La Mirch","https://www.zomato.com/bangalore/la-mirch-basavanagudi","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=6","080 65651180","North Indian","Average ₹400 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","","Today  24 Hours","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone","New Sagar Fast Food","https://www.zomato.com/bangalore/new-sagar-fast-food-banashankari","","https://www.zomato.com/bangalore/banashankari-restaurants/north-indian?ref_page=subzone&page=2","080 26917517","North Indian, South Indian","Average ₹250 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","3.2/5                                                    
                                                
                                                
                                                    Based on 36 votes                                                
												·","Today  10 AM to 11 PM","null","Kulcha,                                         
                                                                            
                                            Masala Dosa,                                         
                                                                            
                                            Masala Papad,                                         
                                                                            
                                            Tomato Soup","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","RICE BAR","https://www.zomato.com/bangalore/rice-bar-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","+91 9341881122","North Indian, Biryani","Average ₹500 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10:30 AM to 10:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone","Thanco's Natural Ice Cream","https://www.zomato.com/bangalore/thancos-natural-ice-cream-banashankari","","","+91 9901879498","Ice Cream, Desserts","Average ₹150 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Wallet AcceptedDesserts and BakesOutdoor Seating","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Wonder Sipp","https://www.zomato.com/bangalore/wonder-sipp-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=5","+91 9008347013","Juices","Average ₹400 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    

            Outdoor Seating","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  10 AM to 10 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Upahara Darshini","https://www.zomato.com/bangalore/upahara-darshini-basavanagudi","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=6","080 26611355","South Indian","Average ₹150 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only","null","4.0/5                                                    
                                                
                                                
                                                    195  votes                                                
												·","Today  7 AM to 10 PM","null","Masala Dosa,                                         
                                                                            
                                            Bonda Soup,                                         
                                                                            
                                            Curd Vada,                                         
                                                                            
                                            Set Dosa,                                         
                                                                            
                                            Idli Sambhar,                                         
                                                                            
                                            Dahi Vada,                                         
                                                                            
                                            Filter Coffee","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Maratha Biryani","https://www.zomato.com/bangalore/maratha-biryani-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=4","+91 8861694874","Biryani","Average ₹250 for two people (approx.)","null","null","3.0/5                                                    
                                                
                                                
                                                    Based on 9 votes                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Janahaar","https://www.zomato.com/bangalore/janahaar-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=3","+91 9035104559","South Indian","Average ₹100 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.4/5                                                    
                                                
                                                
                                                    Based on 45 votes                                                
												·","Today  7:30 AM to 9 PM","null","Breakfast,                                         
                                                                            
                                            Masala Dosa,                                         
                                                                            
                                            Filter Coffee,                                         
                                                                            
                                            Medu Dosa","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","K27 - The Pub","https://www.zomato.com/bangalore/k27-the-pub-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=5","+91 9980097472","Chinese, North Indian","Average ₹1,000 for two people (approx.) with alcohol","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Outdoor SeatingNightlife","null","2.8/5                                                    
                                                
                                                
                                                    Based on 11 votes                                                
												·","Today  10:30 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Sea Spice by 7 Star","https://www.zomato.com/bangalore/sea-spice-by-7-star-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","080 26715060","Seafood, South Indian, North Indian","Average ₹1,200 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
        
        
        
                Full Bar Available
            
    

            Outdoor Seating","Super seafood","3.8/5                                                    
                                                
                                                
                                                    232  votes                                                
												·","Today  11 AM to 11 PM","Mouth watering, value for money seafood.","Neer Dosa,                                         
                                                                            
                                            Appam,                                         
                                                                            
                                            Anjal Masala Fry,                                         
                                                                            
                                            Chicken Ghee Roast,                                         
                                                                            
                                            Chicken Biryani,                                         
                                                                            
                                            Coconut Pudding,                                         
                                                                            
                                            Fried Ice Cream","Friendly Staff","Rooftop Ambience,                                         
                                                                            
                                            Outdoor Seating","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone","Baskin Robbins","https://www.zomato.com/bangalore/baskin-robbins-basavanagudi","","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone&page=2","080 49653205","Ice Cream","Average ₹300 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.1/5                                                    
                                                
                                                
                                                    7  votes                                                
												·","Today  11:30 AM to 11:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Sri Akshatha Hotel","https://www.zomato.com/bangalore/sri-akshatha-hotel-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=6","+91 9945891282","Biryani, South Indian","Average ₹400 for two people (approx.)","null","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12 Noon to 10 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Crunch Pizzas","https://www.zomato.com/bangalore/crunch-pizzas-basavanagudi","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","080 65651180","Italian, Pizza","Average ₹600 for two people (approx.)","Highlights
                
        
                Delivery Only
        
        
        
        
        
        
        
        
            
    
        
        
        
        
        
        
        
                Seating Not Available","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  24 Hours","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone","Parimala Sweets","https://www.zomato.com/bangalore/parimala-sweets-banashankari","","","+91 9738013201","Mithai, Street Food","Average ₹200 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","null","3.0/5                                                    
                                                
                                                
                                                    Based on 11 votes                                                
												·","Today  9 AM to 9 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Kitchen Bells","https://www.zomato.com/bangalore/kitchen-bells-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=5","+91 7846879700","South Indian, Chinese","Average ₹100 for two people (approx.)","Highlights
                
                Breakfast","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  7 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Karavali Lunch Home","https://www.zomato.com/bangalore/karavali-lunch-home-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 9886782041","South Indian, North Indian, Seafood","Average ₹300 for two people (approx.)","Highlights
                
        
                Home Delivery","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  12:30 PM to 4 PM, 7 PM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/banashankari-restaurants?desserts-bakes=1&ref_page=subzone","Ibaco","https://www.zomato.com/bangalore/ibaco-banashankari","","","+91 7353639244","Ice Cream, Desserts","Average ₹150 for two people (approx.)","Highlights
                
        
        
        
                Vegetarian Only
        
        
        
        
        
        
            
    

            Desserts and Bakes","Frozen delights","3.7/5                                                    
                                                
                                                
                                                    173  votes                                                
												·","Today  11 AM to 11 PM","null","Ice Cream Cake,                                         
                                                                            
                                            Brownie,                                         
                                                                            
                                            Belgium Chocolate,                                         
                                                                            
                                            Tiramisu,                                         
                                                                            
                                            Ice Cream Sundae","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Iyer's Tiffin Centre","https://www.zomato.com/bangalore/iyers-tiffin-centre-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=3","+91 9986669388","South Indian","Average ₹150 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.4/5                                                    
                                                
                                                
                                                    52  votes                                                
												·","Today  7 AM to 3:30 PM","null","Kesari Bhaat,                                         
                                                                            
                                            Masala Dosa","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Upahar Sagar","https://www.zomato.com/bangalore/upahar-sagar-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=3","080 26760336","South Indian, Chinese, North Indian","Average ₹200 for two people (approx.)","Highlights
                
                Breakfast
        
        
        
        
        
        
        
        
        
            
    
        
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","3.3/5                                                    
                                                
                                                
                                                    Based on 18 votes                                                
												·","Today  6:30 AM to 10:30 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Sv Biriyani","https://www.zomato.com/bangalore/sv-biriyani-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=5","+91 9886400051","Biryani","Average ₹300 for two people (approx.)","null","null","-                                                    
                                                
                                                
                                                    Not enough votes yet                                                
												·","Today  11 AM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Thrilok Restaurant","https://www.zomato.com/bangalore/thrilok-restaurant-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=5","+91 9448522042","Mangalorean, Seafood","Average ₹350 for two people (approx.)","null","null","3.1/5                                                    
                                                
                                                
                                                    Based on 4 votes                                                
												·","Today  11:30 AM to 4 PM, 6:30 PM to 11 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone","Donne Biriyani Mane","https://www.zomato.com/bangalore/donne-biriyani-mane-banashankari","","https://www.zomato.com/bangalore/dine-out-in-banashankari?ref_page=subzone&page=4","+91 7022440882","Biryani","Average ₹400 for two people (approx.)","null","null","3.2/5                                                    
                                                
                                                
                                                    9  votes                                                
												·","Today  12 Noon to 10 PM","null","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Mantra Restaurant","https://www.zomato.com/bangalore/mantra-restaurant-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=2","+91 9900093379","Biryani, North Indian","Average ₹550 for two people (approx.)","Highlights
                
        
                Home Delivery","null","2.7/5                                                    
                                                
                                                
                                                    45  votes                                                
												·","Today  12 Noon to 3:30 PM, 7 PM to 11 PM","Their authentic Hyderabadi Biriyani!","null","null","null","null"
"Banashankari                        (239 places)","https://www.zomato.com/bangalore/banashankari-restaurants","See more ›","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone","Pattaka Vada Pav","https://www.zomato.com/bangalore/pattaka-vada-pav-banashankari","","https://www.zomato.com/bangalore/delivery-in-banashankari?ref_page=subzone&page=4","+91 9343890077","Street Food, Fast Food","Average ₹150 for two people (approx.)","Highlights
                
        
                Home Delivery
        
        
        
        
        
        
        
        
            
    
        
        
        
        
                Vegetarian Only","null","2.9/5                                                    
                                                
                                                
                                                    Based on 14 votes                                                
												·","Today  11 AM to 10 PM","null","null","null","null","null"
